customer_id,Recency,Frequency,Monetary,cluster
8027,31,70,267696.65,1
8028,1,47,638975.74,0
8029,4,57,140196.9,2
8030,3,49,738791.5700000001,0
8031,1,74,466941.55,1
8032,8,60,493337.0,1
8033,6,58,592166.1,0
8034,4,55,117139.89,2
8035,46,45,458296.77999999997,3
8036,6,52,233633.43,2
8037,20,47,161856.75,2
8038,8,59,798052.11,0
8039,27,52,551930.44,3
8040,32,42,467483.21,3
8041,15,43,303654.26,2
8042,29,53,659408.17,0
8043,7,44,346076.35000000003,2
8044,6,53,361699.34,2
8045,4,56,461921.54,1
8046,4,53,241855.44,2
8047,12,50,127102.21999999999,2
8048,10,58,511771.82,0
8049,7,56,253893.69,2
8050,1,56,415598.37,1
8051,3,63,950305.96,0
8052,2,55,483748.14,0
8053,4,51,437415.63,2
8054,11,52,290966.24,2
8055,15,53,825076.4,0
8056,2,58,206399.73,1
8057,29,53,828332.37,0
8058,49,54,284739.22000000003,3
8059,2,44,418317.80000000005,2
8060,26,62,446341.99,1
8061,5,58,680703.0599999999,0
8062,6,59,278702.76,1
8063,5,50,456022.45,2
8064,3,64,313145.41,1
8065,16,61,257238.56,1
8066,17,60,374821.12,1
8067,20,72,969129.2,0
8068,21,50,475267.30000000005,2
8069,4,60,328771.49,1
8070,2,62,658872.73,0
8071,1,51,680631.21,0
8072,18,63,522078.22,1
8073,7,60,592191.54,0
8074,1,53,212490.36,2
8075,3,56,131328.61,2
8076,12,64,515986.04,1
8077,6,39,218035.74,2
8078,7,57,237215.44,1
8079,3,46,234373.4,2
8080,27,50,237221.91,3
8081,40,60,412278.01,3
8082,5,45,574958.06,2
8083,5,55,309408.24,2
8084,7,58,129406.5,1
8085,11,65,402392.48,1
8086,6,59,550904.66,0
8087,4,61,388089.49,1
8088,2,57,262608.02,1
8089,47,54,292146.85000000003,3
8090,3,63,561569.34,0
8091,8,48,370636.83,2
8092,3,60,159622.57,1
8093,24,47,191906.44999999998,2
8094,3,58,737374.56,0
8095,4,64,410510.30000000005,1
8096,14,58,338563.88,1
8097,5,55,428345.15,1
8098,5,41,397981.16000000003,2
8099,13,56,120828.89,2
8100,6,58,338773.89,1
8101,1,54,371715.31,2
8102,28,52,60971.32,3
8103,86,52,350367.38,3
8104,13,54,343816.79,2
8105,29,60,211437.73,3
8106,7,46,216608.99,2
8107,8,45,923755.67,0
8108,7,51,361364.62,2
8109,1,50,197810.86,2
8110,11,69,662672.41,0
8111,10,53,425885.78,2
8112,31,60,580807.8,3
8113,9,61,174909.16999999998,1
8114,7,56,393741.09,1
8115,18,54,133820.36,2
8116,20,54,305352.67,2
8117,11,60,395101.14,1
8118,6,49,230029.63,2
8119,11,65,306602.34,1
8120,5,71,419568.58,1
8121,10,51,241280.77000000002,2
8122,3,57,363443.18,1
8123,18,67,307767.12,1
8124,8,52,249695.12,2
8125,4,47,236218.9,2
8126,9,48,179994.16,2
8127,11,53,262131.17,2
8128,12,48,274005.41000000003,2
8129,7,56,318586.76,1
8130,2,58,463960.98,1
8131,19,57,742233.81,0
8132,24,58,494220.7,0
8133,4,64,338253.45999999996,1
8134,42,62,274117.46,3
8135,4,59,338428.56,1
8136,11,53,426470.22,2
8137,9,45,353839.42,2
8138,16,66,120000.4,1
8139,8,55,339475.58999999997,2
8140,7,51,387309.9,2
8141,13,40,214418.25,2
8142,29,56,457801.88,3
8143,17,55,444539.8,1
8144,5,59,374627.95,1
8145,6,54,559278.9,0
8146,5,49,428281.59,2
8147,67,44,302205.17,3
8148,3,58,481641.76,1
8149,6,61,821646.15,0
8150,3,84,478052.2,1
8151,2,52,208669.63,2
8152,26,59,422775.15,3
8153,1,54,272178.68,2
8154,1,64,266975.52999999997,1
8155,11,58,127083.0,1
8156,5,56,567237.91,0
8157,38,57,645557.7999999999,3
8158,12,55,102696.73,2
8159,5,48,404927.31,2
8160,39,62,186867.05,3
8161,13,55,176271.54,2
8162,24,54,761981.32,0
8163,6,61,708320.49,0
8164,10,62,127687.7,1
8165,11,34,403121.09,2
8166,6,52,642403.39,0
8167,5,57,285474.87,1
8168,7,65,314362.74,1
8169,15,62,153243.42,1
8170,11,57,841490.79,0
8171,2,76,546898.59,1
8172,3,46,525585.59,2
8173,69,52,312756.84,3
8174,7,61,597339.29,0
8175,2,55,437101.55,1
8176,1,71,656102.5,0
8177,3,54,329361.45999999996,2
8178,33,55,380817.98,3
8179,5,62,307121.95999999996,1
8180,22,62,353645.99,1
8181,10,49,230657.51,2
8182,20,64,359647.86,1
8183,7,58,269371.99,1
8184,5,51,305189.54,2
8185,28,66,363142.32999999996,1
8186,8,66,640943.08,0
8187,11,57,340257.71,1
8188,7,61,252191.88999999998,1
8189,13,54,275641.57,2
8190,36,58,113316.1,3
8191,6,61,217795.94,1
8192,31,51,387632.62,3
8193,13,53,321089.64,2
8194,24,57,259979.63999999998,1
8195,1,59,387513.95,1
8196,2,50,322310.46,2
8197,1,56,142040.80000000002,2
8198,3,36,226003.65,2
8199,7,56,352713.17,1
8200,46,61,387701.43,3
8201,22,43,264015.28,2
8202,6,51,78272.29,2
8203,20,51,710406.4299999999,0
8204,7,56,505020.22,0
8205,10,64,592663.88,0
8206,3,42,228138.41,2
8207,9,50,29443.62,2
8208,23,58,156795.2,1
8209,12,67,438731.85000000003,1
8210,4,66,245213.75999999998,1
8211,24,53,247691.16,2
8212,27,56,234201.98,3
8213,9,67,213001.89,1
8214,11,57,603102.2999999999,0
8215,5,58,222765.83,1
8216,17,57,304181.8,1
8217,10,55,382663.93,2
8218,5,63,803111.82,0
8219,18,59,381506.38,1
8220,4,56,445163.57,1
8221,3,66,206799.37999999998,1
8222,1,57,631930.5,0
8223,11,49,371363.74,2
8224,26,51,640085.0700000001,0
8225,3,49,435267.16000000003,2
8226,10,61,488430.0,1
8227,6,68,396549.77999999997,1
8228,1,61,529339.62,0
8229,1,69,674831.86,0
8230,15,50,519795.97,2
8231,1,59,592724.62,0
8232,82,51,261699.56,3
8233,4,59,574958.81,0
8234,9,61,292815.9,1
8235,13,68,358579.97,1
8236,2,62,374459.31999999995,1
8237,25,47,226426.6,2
8238,14,58,529181.46,0
8239,28,52,404810.94,3
8240,2,63,194673.58,1
8241,5,56,395869.07,1
8242,3,54,368384.83,2
8243,25,53,320006.2,3
8244,42,52,179207.74,3
8245,1,59,669161.36,0
8246,26,54,493006.54,3
8247,23,50,251981.33,2
8248,4,37,388183.64,2
8249,7,58,654674.12,0
8250,5,57,312180.13,1
8251,25,41,167664.63,2
8252,2,56,215914.48,2
8253,11,51,192135.44,2
8254,27,68,422288.44,1
8255,4,68,678282.64,0
8256,1,52,251046.5,2
8257,9,64,520060.93,1
8258,15,56,652051.24,0
8259,4,56,436237.84,1
8260,4,68,203933.0,1
8261,18,48,359268.19,2
8262,4,71,350130.54,1
8263,14,53,247396.81,2
8264,5,64,526728.74,1
8265,9,57,385544.73,1
8266,3,57,539431.33,0
8267,12,60,524199.04,0
8268,2,57,710796.7100000001,0
8269,8,51,274834.15,2
8270,17,67,640038.54,0
8271,2,58,433165.04000000004,1
8272,17,58,664379.05,0
8273,4,55,593465.3,0
8274,7,50,579515.27,0
8275,12,52,245979.29,2
8276,4,56,447114.78,1
8277,60,62,233517.7,3
8278,132,53,272946.47000000003,3
8279,16,67,198405.23,1
8280,8,67,397664.77999999997,1
8281,6,55,181641.15999999997,2
8282,7,61,469883.95999999996,1
8283,11,56,586369.22,0
8284,48,61,441559.32,3
8285,4,66,214391.67,1
8286,8,47,122870.55,2
8287,20,46,372321.3,2
8288,5,64,227743.63,1
8289,34,56,454478.8,3
8290,16,50,194986.34999999998,2
8291,5,58,418958.25,1
8292,16,54,439481.68,2
8293,33,47,69780.03,3
8294,5,56,574965.11,0
8295,11,56,255504.65,2
8296,36,66,640575.22,0
8297,8,46,295288.13,2
8298,11,52,175059.01,2
8299,2,48,227640.09999999998,2
8300,4,62,107689.09,1
8301,5,51,64321.03,2
8302,12,51,157835.34,2
8303,80,67,844713.4400000001,3
8304,45,60,231894.52,3
8305,2,56,290368.27,1
8306,12,61,226578.7,1
8307,17,61,372358.8,1
8308,8,64,207942.07,1
8309,10,46,165072.77000000002,2
8310,21,59,238357.06,1
8311,16,57,850655.77,0
8312,1,57,432750.45,1
8313,34,49,575057.18,3
8314,25,53,336700.17000000004,3
8315,5,62,287727.49,1
8316,6,52,330064.08999999997,2
8317,4,56,491721.21,0
8318,16,56,321917.3,1
8319,20,55,269565.38,2
8320,3,67,273135.11,1
8321,5,51,450616.65,2
8322,12,56,359531.05,1
8323,5,52,266520.83,2
8324,22,60,205231.19,1
8325,18,50,306777.58,2
8326,3,57,95580.84999999999,2
8327,26,52,403478.68,3
8328,5,55,608885.18,0
8329,27,52,98155.9,2
8330,6,54,585989.2,0
8331,1,69,572991.55,1
8332,18,55,411620.36,2
8333,6,57,336162.5,1
8334,2,58,375787.7,1
8335,5,50,553112.92,0
8336,31,54,350594.86,3
8337,4,64,606826.1,0
8338,27,61,460364.1,1
8339,10,51,393110.1,2
8340,24,49,234849.88999999998,2
8341,17,51,459119.64,2
8342,28,53,290377.41,3
8343,7,50,363148.20999999996,2
8344,6,50,655450.36,0
8345,11,47,464509.11,2
8346,9,55,254626.73,2
8347,21,54,360175.94,2
8348,1,63,393509.13,1
8349,15,60,407140.82,1
8350,39,52,623458.67,3
8351,7,53,471025.45,2
8352,17,52,245085.72,2
8353,13,61,394371.06,1
8354,5,52,117000.82,2
8355,36,49,352076.67000000004,3
8356,1,45,62346.51,2
8357,8,65,340544.41,1
8358,11,56,474220.05,1
8359,15,57,295259.93,1
8360,22,53,606273.79,0
8361,50,61,195472.11000000002,3
8362,7,61,182165.67,1
8363,14,53,409766.81,2
8364,27,44,133836.44,2
8365,23,64,501496.06000000006,1
8366,4,50,504113.55,2
8367,20,54,311161.55,2
8368,3,53,308358.14,2
8369,6,51,142061.08000000002,2
8370,9,53,335539.72,2
8371,2,42,274165.3,2
8372,10,59,494904.33999999997,1
8373,12,41,222451.05000000002,2
8374,6,59,190514.27,1
8375,35,57,686857.26,3
8376,13,54,350185.31,2
8377,6,56,531852.38,0
8378,5,51,276424.47000000003,2
8379,2,61,376830.29,1
8380,11,63,248986.02,1
8381,22,72,434698.62,1
8382,8,55,390915.33999999997,2
8383,15,60,184402.75,1
8384,30,53,575294.51,3
8385,5,53,677369.87,0
8386,11,63,306589.64,1
8387,4,50,243932.38,2
8388,3,61,603231.9299999999,0
8389,1,54,614867.82,0
8390,49,52,320078.38,3
8391,2,60,321968.15,1
8392,4,50,180710.15999999997,2
8393,10,51,509165.0,2
8394,7,50,271900.0,2
8395,4,46,123137.53000000001,2
8396,5,56,632707.35,0
8397,40,50,233005.4,3
8398,5,61,689797.9,0
8399,2,61,225001.3,1
8400,13,61,390627.51,1
8401,2,55,156957.28999999998,2
8402,4,55,133626.35,2
8403,7,57,407059.84,1
8404,12,51,530782.26,0
8405,26,64,313923.41,1
8406,4,53,282061.8,2
8407,13,49,348320.71,2
8408,9,53,470443.18,2
8409,19,60,396688.20999999996,1
8410,8,54,259915.37,2
8411,2,51,348774.19,2
8412,20,70,230951.81000000003,1
8413,2,60,518924.37,0
8414,7,52,496365.02999999997,2
8415,5,46,319849.18,2
8416,44,60,492906.51999999996,3
8417,2,67,1104017.15,0
8418,64,57,197484.64,3
8419,26,47,202044.57,2
8420,34,59,267014.94,3
8421,6,49,528677.21,2
8422,5,56,584565.05,0
8423,15,50,265684.75,2
8424,6,57,142298.81,2
8425,39,63,471667.76,3
8426,20,61,428972.1,1
8427,10,53,334060.96,2
8428,1,53,800454.41,0
8429,34,49,119989.33,3
8430,7,64,246171.34,1
8431,12,66,538393.16,1
8432,25,69,664686.2,0
8433,15,53,532035.07,0
8434,7,39,268302.29,2
8435,11,51,339142.07,2
8436,16,43,156786.82,2
8437,2,58,136387.29,1
8438,2,60,942825.11,0
8439,21,53,126932.48999999999,2
8440,31,52,308566.15,3
8441,12,58,316606.3,1
8442,6,68,465985.33,1
8443,10,52,396698.02,2
8444,4,60,657977.79,0
8445,80,55,393367.18,3
8446,6,68,553251.25,1
8447,34,59,547526.39,3
8448,4,59,483319.47000000003,1
8449,2,60,800727.7899999999,0
8450,3,55,351831.12,2
8451,24,53,287462.8,2
8452,8,61,288002.8,1
8453,8,51,213054.86000000002,2
8454,19,58,831667.11,0
8455,18,51,416497.68,2
8456,6,55,307671.27,2
8457,13,54,408542.69,2
8458,5,60,294225.51,1
8459,43,56,398324.02999999997,3
8460,14,51,461028.83999999997,2
8461,6,51,176798.15,2
8462,25,55,300141.89,3
8463,9,66,543908.3200000001,1
8464,5,63,641505.14,0
8465,3,59,450973.78,1
8466,6,59,268927.49,1
8467,6,64,335442.88,1
8468,8,62,708593.24,0
8469,1,60,549400.97,0
8470,1,46,70307.8,2
8471,2,49,283441.04,2
8472,12,51,353215.8,2
8473,12,45,198720.57,2
8474,3,54,352288.38,2
8475,50,58,249302.93,3
8476,23,56,475200.6,0
8477,9,70,533669.0700000001,1
8478,13,59,232712.35,1
8479,1,45,547298.61,2
8480,3,63,162919.71,1
8481,10,56,847998.7499999999,0
8482,4,75,150855.52,1
8483,2,58,260637.24000000002,1
8484,2,58,481273.25,1
8485,9,66,290382.81,1
8486,4,60,220879.37,1
8487,12,56,209360.36,2
8488,32,54,721256.19,0
8489,3,57,686153.19,0
8490,8,54,136262.4,2
8491,9,49,576358.48,0
8492,1,67,232000.03,1
8493,1,51,922676.0499999999,0
8494,22,58,397308.13,1
8495,19,46,483000.51,2
8496,20,48,141164.21,2
8497,13,61,356097.42,1
8498,1,51,386769.77999999997,2
8499,6,60,341294.89,1
8500,25,61,643455.2699999999,0
8501,7,47,284987.29,2
8502,10,59,750504.47,0
8503,6,55,242454.4,2
8504,11,61,499836.24,1
8505,8,55,135817.36000000002,2
8506,2,40,134655.87,2
8507,14,48,134697.96,2
8508,35,62,552726.5599999999,3
8509,1,62,382237.04000000004,1
8510,5,59,313228.66000000003,1
8511,28,59,1034629.62,0
8512,20,49,662137.74,0
8513,40,51,249703.09,3
8514,18,51,367973.37,2
8515,48,57,408809.08999999997,3
8516,3,58,205264.9,1
8517,34,43,148997.28,3
8518,3,61,563803.09,0
8519,12,55,408215.99,2
8520,8,43,176590.56,2
8521,5,54,315181.32,2
8522,2,54,280515.21,2
8523,3,54,667441.35,0
8524,9,48,213305.93,2
8525,7,59,355514.55,1
8526,26,51,471336.95,3
8527,1,56,52623.99,2
8528,11,60,298000.26,1
8529,6,62,562607.4,0
8530,2,57,398985.31,1
8531,8,55,241139.5,2
8532,8,57,557086.86,0
8533,4,43,308860.12,2
8534,8,52,1006707.9400000001,0
8535,6,52,256323.97,2
8536,8,56,726890.04,0
8537,13,66,180476.26,1
8538,10,56,561762.45,0
8539,1,50,479183.75,2
8540,21,60,395325.44,1
8541,4,66,505651.56,1
8542,8,49,311814.17,2
8543,7,57,344063.36,1
8544,14,56,540580.46,0
8545,3,52,597734.61,0
8546,29,52,932795.41,0
8547,5,53,444822.22000000003,2
8548,12,54,309868.01,2
8549,8,61,455431.78,1
8550,9,38,37607.51,2
8551,42,56,466726.76,3
8552,7,63,160382.28,1
8553,5,61,268497.43,1
8554,15,51,607789.37,0
8555,1,51,368600.02,2
8556,35,55,107951.38,3
8557,48,41,162494.9,3
8558,5,50,409138.77,2
8559,27,51,133434.71,2
8560,17,46,324441.84,2
8561,3,57,254241.27,1
8562,3,49,176138.15,2
8563,4,61,248919.17,1
8564,41,36,81496.5,3
8565,1,48,385132.11,2
8566,14,61,278013.2,1
8567,23,51,426207.16,2
8568,15,59,349330.77,1
8569,5,43,235924.96,2
8570,8,64,525656.14,1
8571,18,57,296575.26,1
8572,20,49,355096.37,2
8573,22,45,307560.13,2
8574,20,61,421762.47000000003,1
8575,31,41,396985.69,3
8576,46,46,228566.25,3
8577,5,49,281703.41,2
8578,36,65,404863.86,3
8579,5,48,1005240.38,0
8580,16,65,234204.13999999998,1
8581,29,50,179711.16,3
8582,2,58,338278.99,1
8583,4,71,498689.8,1
8584,6,49,621183.51,0
8585,2,44,662627.48,0
8586,11,61,627200.5,0
8587,2,61,381918.63999999996,1
8588,25,53,436612.62,3
8589,14,52,680524.63,0
8590,11,60,593177.8099999999,0
8591,45,56,865222.01,3
8592,5,48,92594.08,2
8593,69,70,167853.97,3
8594,8,69,422619.3,1
8595,2,48,565837.1,2
8596,15,48,396344.92,2
8597,9,47,430178.41000000003,2
8598,21,65,507718.63,1
8599,14,67,351729.72000000003,1
8600,3,58,301864.44,1
8601,11,56,345144.54,1
8602,10,73,483816.8,1
8603,8,57,275603.06,1
8604,9,56,115607.09,2
8605,2,55,225403.72,2
8606,30,56,126461.7,3
8607,5,45,514918.8,2
8608,1,43,257057.69,2
8609,17,57,496458.74,0
8610,6,46,271901.28,2
8611,14,63,818365.55,0
8612,17,64,401559.24,1
8613,41,55,425462.91000000003,3
8614,39,60,320159.93,3
8615,21,60,252221.07,1
8616,4,58,310167.9,1
8617,23,54,486430.53,3
8618,23,43,340660.82,2
8619,33,55,294652.46,3
8620,2,62,601047.22,0
8621,3,51,193932.6,2
8622,15,77,981067.14,0
8623,13,57,460563.21,1
8624,2,54,534593.15,0
8625,22,48,126736.3,2
8626,1,47,288025.08999999997,2
8627,8,57,451228.77,1
8628,13,49,81244.08,2
8629,40,44,361362.48000000004,3
8630,2,40,618047.7,2
8631,20,57,262129.58000000002,1
8632,17,59,319945.73,1
8633,6,53,148187.55,2
8634,1,49,259870.05000000002,2
8635,2,50,402026.64,2
8636,4,66,414719.76999999996,1
8637,46,59,379599.46,3
8638,21,56,409932.08,1
8639,21,51,265149.7,2
8640,8,48,360409.12,2
8641,3,61,393827.01,1
8642,28,44,504630.68,3
8643,10,56,167184.42,2
8644,19,74,342231.99,1
8645,19,49,189791.08000000002,2
8646,9,54,580196.6799999999,0
8647,7,46,408361.86,2
8648,13,44,315527.13,2
8649,10,50,575976.1699999999,0
8650,13,57,545590.26,0
8651,19,58,283965.48,1
8652,7,47,166249.02000000002,2
8653,5,51,136993.37,2
8654,9,52,490003.01,2
8655,1,56,223893.27,2
8656,16,45,96821.06000000001,2
8657,27,55,532004.31,3
8658,49,45,361920.52,3
8659,5,57,548305.1900000001,0
8660,3,47,578269.25,2
8661,24,68,104210.44,1
8662,22,51,256457.63,2
8663,19,49,314797.11,2
8664,1,52,175747.31,2
8665,26,55,500871.92,3
8666,30,54,427766.19,3
8667,21,60,306240.09,1
8668,17,70,449639.89,1
8669,23,63,488779.56,1
8670,3,61,499729.94,1
8671,36,50,269965.26,3
8672,28,60,276718.29000000004,3
8673,15,51,188369.95,2
8674,19,56,482638.58999999997,0
8675,9,55,501109.41,0
8676,15,55,193633.26,2
8677,10,71,518884.93,1
8678,18,49,244468.63,2
8679,14,63,790561.13,0
8680,17,64,836119.83,0
8681,33,56,453139.06,3
8682,10,42,150783.63,2
8683,24,52,370876.1,3
8684,13,50,242253.72,2
8685,5,54,172904.25,2
8686,1,58,602574.66,0
8687,24,71,571633.97,1
8688,17,58,325059.72000000003,1
8689,19,57,341154.74,1
8690,19,45,65845.4,2
8691,26,57,203449.0,3
8692,6,62,193506.56,1
8693,3,50,448114.39,2
8694,4,59,775777.0,0
8695,3,54,166590.64,2
8696,1,66,337623.4,1
8697,2,61,127727.84,1
8698,11,52,361123.36,2
8699,34,40,113911.69,3
8700,2,66,466350.58999999997,1
8701,5,53,400149.36,2
8702,11,49,329044.68,2
8703,12,50,144245.09,2
8704,12,56,215243.65,2
8705,22,59,293777.59,1
8706,51,53,913262.89,3
8707,10,47,322692.07,2
8708,7,48,550650.47,2
8709,46,53,146984.57,3
8710,11,50,690474.77,0
8711,8,57,719246.81,0
8712,9,58,412368.61,1
8713,21,52,1009813.88,0
8714,13,58,323765.64,1
8715,38,49,479689.29000000004,3
8716,45,67,641024.44,3
8717,9,41,53630.350000000006,2
8718,4,51,538055.4,0
8719,6,35,103089.17,2
8720,2,54,599476.04,0
8721,3,53,471482.47,2
8722,2,55,584169.01,0
8723,25,54,200378.91999999998,2
8724,17,62,237559.59,1
8725,15,58,472793.53,1
8726,14,45,420137.48,2
8727,6,58,491880.17,1
8728,11,58,148652.22,1
8729,6,48,394629.13,2
8730,17,51,589063.59,0
8731,10,50,388788.21,2
8732,7,55,735834.46,0
8733,17,47,272737.34,2
8734,2,59,169089.66,1
8735,8,68,481386.98000000004,1
8736,79,48,143304.69,3
8737,1,58,351856.89,1
8738,7,57,381640.84,1
8739,7,49,380259.5,2
8740,8,53,184915.53,2
8741,24,47,163536.46,2
8742,3,61,480490.33,1
8743,7,60,328056.92,1
8744,4,52,217238.76,2
8745,2,45,84047.3,2
8746,1,59,358445.64,1
8747,1,68,816511.4,0
8748,1,63,643967.77,0
8749,40,52,790017.65,3
8750,2,54,222414.58000000002,2
8751,5,61,310620.51,1
8752,6,58,803359.76,0
8753,31,60,297815.53,3
8754,4,60,304945.84,1
8755,3,55,582224.35,0
8756,12,56,410449.74,1
8757,6,62,642141.18,0
8758,2,57,279360.54,1
8759,2,50,160281.75999999998,2
8760,19,37,274109.64999999997,2
8761,9,58,375428.04000000004,1
8762,2,56,262900.48,2
8763,27,49,155661.86,2
8764,2,69,575009.64,1
8765,2,67,575556.84,0
8766,10,58,297542.26,1
8767,2,60,836837.4099999999,0
8768,2,46,395743.68,2
8769,9,49,267762.25,2
8770,6,68,524902.64,1
8771,16,51,178904.09,2
8772,22,54,438523.06999999995,2
8773,15,57,165973.94000000003,1
8774,7,42,502081.89,2
8775,14,51,463453.68,2
8776,25,49,259716.92,2
8777,5,53,301347.02,2
8778,10,53,805795.4,0
8779,12,52,489243.33,2
8780,21,61,373009.37,1
8781,2,53,384680.05,2
8782,1,55,234823.49,2
8783,3,64,451330.53,1
8784,7,62,701887.67,0
8785,4,59,95297.38,1
8786,4,57,908831.8,0
8787,9,63,598003.85,0
8788,2,52,368973.85,2
8789,11,53,195481.96999999997,2
8790,2,54,360066.84,2
8791,3,60,416085.19,1
8792,5,53,200490.78999999998,2
8793,10,49,311428.48,2
8794,3,54,191428.55,2
8795,4,60,135341.77,1
8796,38,62,403241.36,3
8797,2,59,506205.37,0
8798,4,72,374280.35,1
8799,6,52,250814.16999999998,2
8800,11,53,285911.15,2
8801,43,45,461028.42,3
8802,16,64,582021.26,0
8803,19,59,520726.60000000003,0
8804,30,54,426033.31,3
8805,20,50,188194.19,2
8806,1,48,775574.33,0
8807,9,42,244956.79,2
8808,4,57,239095.16,1
8809,2,60,648514.31,0
8810,12,64,469101.1,1
8811,2,48,204839.17,2
8812,22,69,633248.22,0
8813,5,61,669016.69,0
8814,5,65,396842.74,1
8815,2,61,362285.48,1
8816,9,67,530930.6799999999,1
8817,6,51,592167.46,0
8818,9,54,389558.37,2
8819,16,59,483149.10000000003,1
8820,29,35,117091.13,2
8821,5,54,301125.42999999993,2
8822,28,51,283689.10000000003,3
8823,5,58,306681.72,1
8824,59,43,538480.14,3
8825,13,64,597363.98,0
8826,10,44,57745.94,2
8827,25,58,237563.75,1
8828,5,56,514063.01,0
8829,6,59,338847.69,1
8830,5,62,923076.2000000001,0
8831,18,65,620178.76,0
8832,3,45,271293.67,2
8833,32,59,452000.20999999996,3
8834,5,38,73224.48,2
8835,1,49,364145.43,2
8836,2,52,189037.28,2
8837,19,51,186106.59,2
8838,6,59,328802.35,1
8839,30,52,114713.18,3
8840,11,54,447410.65,2
8841,135,41,631508.59,3
8842,2,70,299094.11,1
8843,22,57,648726.48,0
8844,19,62,1057152.02,0
8845,42,54,247488.74000000002,3
8846,25,56,117859.51,2
8847,9,52,609706.33,0
8848,7,57,472836.11,1
8849,10,48,682305.8,0
8850,6,63,403889.06000000006,1
8851,8,53,508036.81,0
8852,14,54,507096.36,0
8853,5,59,722064.15,0
8854,25,45,158946.41999999998,2
8855,3,52,191712.57,2
8856,8,63,852371.09,0
8857,14,62,30843.99,1
8858,32,56,452455.33,3
8859,7,55,361093.65,2
8860,28,52,283820.83,3
8861,6,63,356876.02999999997,1
8862,15,51,273969.34,2
8863,21,55,475304.01999999996,0
8864,28,53,325424.51,3
8865,1,55,583572.79,0
8866,2,72,214989.85,1
8867,6,68,706026.4,0
8868,38,50,273399.71,3
8869,7,48,316778.76,2
8870,7,48,441883.77,2
8871,9,48,239106.27000000002,2
8872,7,57,552864.04,0
8873,2,51,508858.03,2
8874,4,70,293663.37,1
8875,8,64,397113.38,1
8876,18,57,241405.9,1
8877,3,45,233953.7,2
8878,10,59,352195.37,1
8879,3,55,159071.76,2
8880,3,59,587304.68,0
8881,7,64,404928.07,1
8882,12,59,549373.44,0
8883,22,60,286181.76,1
8884,8,50,177936.52000000002,2
8885,18,51,420714.92,2
8886,16,60,437370.99,1
8887,58,50,305020.02,3
8888,8,48,175529.06,2
8889,2,56,294411.98000000004,1
8890,28,43,209952.89,2
8891,8,53,198341.55000000002,2
8892,1,59,652871.26,0
8893,32,53,233280.38,3
8894,28,50,103787.65000000001,3
8895,3,66,310201.7,1
8896,27,63,599986.9,0
8897,16,53,279647.22,2
8898,3,60,396586.78,1
8899,35,38,423287.34,3
8900,1,63,519988.86,1
8901,28,55,282776.94,3
8902,3,56,504680.12,0
8903,14,57,311688.37,1
8904,6,58,1047079.22,0
8905,14,47,403935.98,2
8906,12,57,575677.81,0
8907,17,54,543791.85,0
8908,5,46,42013.549999999996,2
8909,9,63,229759.38,1
8910,17,57,258577.11000000002,1
8911,43,51,213614.23,3
8912,1,39,414728.06,2
8913,21,52,315063.4,2
8914,34,42,1002454.32,0
8915,12,54,316889.31,2
8916,29,66,256344.97,1
8917,12,49,54805.27,2
8918,27,48,212761.94,2
8919,8,49,355034.22,2
8920,47,46,532682.48,3
8921,26,53,269386.88,3
8922,2,65,606544.27,0
8923,15,64,346724.58,1
8924,2,56,263352.91,2
8925,20,49,488059.22000000003,2
8926,6,55,139073.19,2
8927,83,49,261658.18,3
8928,6,51,333863.92,2
8929,28,47,630078.07,3
8930,1,57,250581.81,1
8931,6,53,496739.52999999997,0
8932,16,66,933391.1599999999,0
8933,11,54,540674.8200000001,0
8934,13,48,218740.26,2
8935,9,55,232532.84,2
8936,10,72,444672.85000000003,1
8937,5,55,479835.94,0
8938,5,55,420372.88,1
8939,28,44,206566.95,2
8940,13,53,406085.27999999997,2
8941,26,57,348009.13999999996,3
8942,3,57,778955.39,0
8943,7,54,940117.62,0
8944,51,43,56117.63,3
8945,1,47,94026.97,2
8946,4,61,384919.59,1
8947,5,58,437688.97000000003,1
8948,15,47,533373.4,2
8949,5,61,382585.53,1
8950,1,56,263648.6,2
8951,38,51,263831.53,3
8952,10,57,448151.12,1
8953,7,62,172763.93,1
8954,14,57,148853.42,2
8955,19,53,353697.07999999996,2
8956,4,60,378413.01,1
8957,17,46,286985.65,2
8958,4,58,249879.90999999997,1
8959,12,57,588590.87,0
8960,7,53,212405.08,2
8961,11,65,525203.71,1
8962,9,45,70407.97,2
8963,16,59,420507.56,1
8964,5,65,318006.1,1
8965,4,61,556536.05,0
8966,12,57,310809.36,1
8967,7,45,251467.45,2
8968,5,60,561124.9299999999,0
8969,12,49,131148.29,2
8970,22,61,328840.06,1
8971,25,55,383313.68000000005,3
8972,6,58,826818.16,0
8973,50,48,361509.32,3
8974,21,52,132354.58000000002,2
8975,29,48,309234.95,3
8976,9,68,376389.20999999996,1
8977,6,68,521547.06,1
8978,3,67,715421.4,0
8979,11,42,335526.81,2
8980,6,51,249767.01,2
8981,2,61,364366.0,1
8982,4,57,124825.22,2
8983,22,47,364560.14,2
8984,18,45,561453.89,2
8985,3,67,803362.97,0
8986,5,58,372280.33,1
8987,1,51,336415.66,2
8988,6,42,169893.81,2
8989,6,61,415981.9,1
8990,11,55,240339.69,2
