customer_id,recency,frequency,monetary,r_score,f_score,m_score,RFM_score,segment,cluster
7891,2,52,45184.51,5,2,1,521,,3
7892,2,57,180463.12,5,4,1,541,Loyal,3
7893,2,48,253568.55000000002,5,1,2,512,,1
7894,7,65,317830.87,4,5,3,453,Loyal,0
7895,28,48,339366.97,1,1,3,113,,2
7896,8,62,382055.98,3,5,3,353,Loyal,0
7897,4,46,458333.44999999995,5,1,4,514,,1
7898,13,60,442573.08999999997,2,4,4,244,At Risk,0
7899,18,59,338904.99,2,4,3,243,At Risk,0
7900,28,56,368906.7,1,3,3,133,,2
7901,12,49,403547.28,3,1,4,314,,1
7902,21,48,351707.61,2,1,3,213,,1
7903,37,68,249916.8,1,5,2,152,At Risk,2
7904,5,49,512831.53,4,1,4,414,,1
7905,4,55,158282.43,5,3,1,531,Loyal,3
7906,32,54,304989.6,1,3,2,132,,2
7907,15,57,238522.94,2,4,2,242,At Risk,3
7908,3,62,1229427.19,5,5,5,555,Champions,0
7909,3,56,165476.08000000002,5,3,1,531,Loyal,3
7910,12,63,562825.78,3,5,5,355,Loyal,0
7911,23,49,319989.64,1,1,3,113,,1
7912,14,56,833380.0000000001,2,3,5,235,,0
7913,4,49,352257.82,5,1,3,513,,1
7914,4,41,168114.77,5,1,1,511,,3
7915,8,56,331841.31,3,3,3,333,Loyal,1
7916,13,63,515780.46,2,5,4,254,At Risk,0
7917,2,45,191392.19,5,1,1,511,,3
7918,3,64,460152.18,5,5,4,554,Champions,0
7919,12,62,782105.12,3,5,5,355,Loyal,0
7920,7,57,328345.81,4,4,3,443,Loyal,0
7921,13,52,514603.79000000004,2,2,4,224,,1
7922,15,52,365934.21,2,2,3,223,,1
7923,19,53,275056.86,2,2,2,222,,1
7924,5,57,454343.89,4,4,4,444,Champions,0
7925,4,68,1065455.16,5,5,5,555,Champions,0
7926,12,62,188627.16,3,5,1,351,Loyal,3
7927,6,61,498395.67,4,4,4,444,Champions,0
7928,12,51,340744.94,3,2,3,323,,1
7929,14,60,559549.7100000001,2,4,5,245,At Risk,0
7930,1,60,620157.71,5,4,5,545,Champions,0
7931,30,55,430372.05,1,3,4,134,,2
7932,32,62,541303.87,1,5,5,155,At Risk,2
7933,12,53,434537.55,3,2,4,324,,1
7934,1,73,419602.24,5,5,4,554,Champions,0
7935,16,64,264532.01,2,5,2,252,At Risk,0
7936,6,63,473467.20999999996,4,5,4,454,Champions,0
7937,6,56,329780.02,4,3,3,433,Loyal,1
7938,26,54,560658.42,1,3,5,135,,2
7939,52,51,446387.37,1,2,4,124,,2
7940,13,53,319184.14,2,2,3,223,,1
7941,72,56,287945.44,1,3,2,132,,2
7942,4,55,159249.11000000002,5,3,1,531,Loyal,3
7943,35,62,774405.54,1,5,5,155,At Risk,2
7944,2,61,759412.71,5,4,5,545,Champions,0
7945,9,42,257792.6,3,1,2,312,,1
7946,13,46,287442.53,2,1,2,212,,1
7947,1,58,299640.97000000003,5,4,2,542,Loyal,0
7948,2,64,197296.34,5,5,1,551,Loyal,0
7949,5,74,495409.54,4,5,4,454,Champions,0
7950,18,64,259182.45,2,5,2,252,At Risk,0
7951,2,47,480351.14,5,1,4,514,,1
7952,6,47,288484.38,4,1,2,412,,1
7953,16,54,307126.44,2,3,2,232,,1
7954,16,54,253526.71,2,3,2,232,,3
7955,7,51,448565.82,4,2,4,424,,1
7956,18,57,368648.47,2,4,3,243,At Risk,0
7957,20,54,395532.67,2,3,3,233,,1
7958,46,45,237789.44,1,1,2,112,,2
7959,5,61,536142.63,4,4,5,445,Champions,0
7960,9,68,529857.85,3,5,4,354,Loyal,0
7961,20,56,194125.58,2,3,1,231,,3
7962,11,59,346018.24,3,4,3,343,Loyal,0
7963,37,60,719898.87,1,4,5,145,At Risk,2
7964,9,59,318065.72000000003,3,4,3,343,Loyal,0
7965,2,56,581591.76,5,3,5,535,Loyal,0
7966,22,65,581071.75,1,5,5,155,At Risk,0
7967,3,58,664724.48,5,4,5,545,Champions,0
7968,5,39,372716.94,4,1,3,413,,1
7969,26,59,436185.19,1,4,4,144,At Risk,0
7970,17,54,267140.81,2,3,2,232,,3
7971,11,53,234774.97,3,2,2,322,,3
7972,1,56,431820.47,5,3,4,534,Loyal,0
7973,9,51,454292.6,3,2,4,324,,1
7974,22,52,308017.39,1,2,2,122,,1
7975,24,62,180869.12,1,5,1,151,At Risk,3
7976,19,44,271866.73,2,1,2,212,,1
7977,11,59,496851.04,3,4,4,344,Loyal,0
7978,11,63,636312.38,3,5,5,355,Loyal,0
7979,21,53,457999.4,2,2,4,224,,1
7980,37,65,561052.55,1,5,5,155,At Risk,2
7981,28,67,578848.25,1,5,5,155,At Risk,0
7982,3,55,263898.85,5,3,2,532,Loyal,1
7983,14,53,510651.19,2,2,4,224,,1
7984,4,61,255609.52,5,4,2,542,Loyal,0
7985,1,65,91538.96,5,5,1,551,Loyal,3
7986,25,54,260283.3,1,3,2,132,,2
7987,18,52,421026.76,2,2,4,224,,1
7988,9,63,782680.37,3,5,5,355,Loyal,0
7989,16,36,214311.64,2,1,1,211,,3
7990,25,65,427420.05,1,5,4,154,At Risk,0
7991,43,62,535355.38,1,5,5,155,At Risk,2
7992,5,49,333792.11,4,1,3,413,,1
7993,18,55,192925.81,2,3,1,231,,3
7994,1,46,239777.19,5,1,2,512,,3
7995,9,64,526402.2,3,5,4,354,Loyal,0
7996,15,55,656606.98,2,3,5,235,,1
7997,15,62,382607.35,2,5,3,253,At Risk,0
7998,42,55,802396.76,1,3,5,135,,2
7999,22,66,545013.51,1,5,5,155,At Risk,0
8000,10,55,495889.36,3,3,4,334,Loyal,1
8001,1,46,519514.63000000006,5,1,4,514,,1
8002,6,54,275442.79,4,3,2,432,Loyal,1
8003,1,55,707001.36,5,3,5,535,Loyal,1
8004,52,39,237636.77,1,1,2,112,,2
8005,11,60,573167.6,3,4,5,345,Loyal,0
8006,2,36,267512.39999999997,5,1,2,512,,1
8007,36,42,435242.02,1,1,4,114,,2
8008,19,57,191131.91,2,4,1,241,At Risk,3
8009,25,52,232276.29,1,2,2,122,,3
8010,5,41,270312.81,4,1,2,412,,1
8011,27,64,271946.24,1,5,2,152,At Risk,0
8012,1,59,446951.49,5,4,4,544,Champions,0
8013,3,55,547271.0599999999,5,3,5,535,Loyal,1
8014,48,58,188253.7,1,4,1,141,At Risk,2
8015,34,56,211450.0,1,3,1,131,,2
8016,26,50,255524.44,1,2,2,122,,2
8017,4,63,314365.8,5,5,3,553,Loyal,0
8018,5,64,353111.59,4,5,3,453,Loyal,0
8019,16,55,570079.39,2,3,5,235,,1
8020,12,53,242726.37,3,2,2,322,,3
8021,21,57,318415.35,2,4,3,243,At Risk,0
8022,22,63,257729.0,1,5,2,152,At Risk,0
8023,40,58,474424.36,1,4,4,144,At Risk,2
8024,15,74,720147.51,2,5,5,255,At Risk,0
8025,24,51,229528.05,1,2,2,122,,3
8026,7,52,474134.93,4,2,4,424,,1
8027,31,70,267696.65,1,5,2,152,At Risk,0
8028,1,47,638975.74,5,1,5,515,,1
8029,4,57,140196.9,5,4,1,541,Loyal,3
8030,3,49,738791.5700000001,5,1,5,515,,1
8031,1,74,466941.55,5,5,4,554,Champions,0
8032,8,60,493337.0,3,4,4,344,Loyal,0
8033,6,58,592166.1,4,4,5,445,Champions,0
8034,4,55,117139.89,5,3,1,531,Loyal,3
8035,46,45,458296.77999999997,1,1,4,114,,2
8036,6,52,233633.43,4,2,2,422,,3
8037,20,47,161856.75,2,1,1,211,,3
8038,8,59,798052.11,3,4,5,345,Loyal,0
8039,27,52,551930.44,1,2,5,125,,2
8040,32,42,467483.21,1,1,4,114,,2
8041,15,43,303654.26,2,1,2,212,,1
8042,29,53,659408.17,1,2,5,125,,2
8043,7,44,346076.35000000003,4,1,3,413,,1
8044,6,53,361699.34,4,2,3,423,,1
8045,4,56,461921.54,5,3,4,534,Loyal,0
8046,4,53,241855.44,5,2,2,522,,3
8047,12,50,127102.21999999999,3,2,1,321,,3
8048,10,58,511771.82,3,4,4,344,Loyal,0
8049,7,56,253893.69,4,3,2,432,Loyal,3
8050,1,56,415598.37,5,3,4,534,Loyal,0
8051,3,63,950305.96,5,5,5,555,Champions,0
8052,2,55,483748.14,5,3,4,534,Loyal,1
8053,4,51,437415.63,5,2,4,524,,1
8054,11,52,290966.24,3,2,2,322,,1
8055,15,53,825076.4,2,2,5,225,,1
8056,2,58,206399.73,5,4,1,541,Loyal,3
8057,29,53,828332.37,1,2,5,125,,2
8058,49,54,284739.22000000003,1,3,2,132,,2
8059,2,44,418317.80000000005,5,1,4,514,,1
8060,26,62,446341.99,1,5,4,154,At Risk,0
8061,5,58,680703.0599999999,4,4,5,445,Champions,0
8062,6,59,278702.76,4,4,2,442,Loyal,0
8063,5,50,456022.45,4,2,4,424,,1
8064,3,64,313145.41,5,5,3,553,Loyal,0
8065,16,61,257238.56,2,4,2,242,At Risk,0
8066,17,60,374821.12,2,4,3,243,At Risk,0
8067,20,72,969129.2,2,5,5,255,At Risk,0
8068,21,50,475267.30000000005,2,2,4,224,,1
8069,4,60,328771.49,5,4,3,543,Loyal,0
8070,2,62,658872.73,5,5,5,555,Champions,0
8071,1,51,680631.21,5,2,5,525,,1
8072,18,63,522078.22,2,5,4,254,At Risk,0
8073,7,60,592191.54,4,4,5,445,Champions,0
8074,1,53,212490.36,5,2,1,521,,3
8075,3,56,131328.61,5,3,1,531,Loyal,3
8076,12,64,515986.04,3,5,4,354,Loyal,0
8077,6,39,218035.74,4,1,1,411,,3
8078,7,57,237215.44,4,4,2,442,Loyal,3
8079,3,46,234373.4,5,1,2,512,,3
8080,27,50,237221.91,1,2,2,122,,2
8081,40,60,412278.01,1,4,4,144,At Risk,2
8082,5,45,574958.06,4,1,5,415,,1
8083,5,55,309408.24,4,3,2,432,Loyal,1
8084,7,58,129406.5,4,4,1,441,Loyal,3
8085,11,65,402392.48,3,5,3,353,Loyal,0
8086,6,59,550904.66,4,4,5,445,Champions,0
8087,4,61,388089.49,5,4,3,543,Loyal,0
8088,2,57,262608.02,5,4,2,542,Loyal,0
8089,47,54,292146.85000000003,1,3,2,132,,2
8090,3,63,561569.34,5,5,5,555,Champions,0
8091,8,48,370636.83,3,1,3,313,,1
8092,3,60,159622.57,5,4,1,541,Loyal,3
8093,24,47,191906.44999999998,1,1,1,111,,3
8094,3,58,737374.56,5,4,5,545,Champions,0
8095,4,64,410510.30000000005,5,5,4,554,Champions,0
8096,14,58,338563.88,2,4,3,243,At Risk,0
8097,5,55,428345.15,4,3,4,434,Loyal,1
8098,5,41,397981.16000000003,4,1,3,413,,1
8099,13,56,120828.89,2,3,1,231,,3
8100,6,58,338773.89,4,4,3,443,Loyal,0
8101,1,54,371715.31,5,3,3,533,Loyal,1
8102,28,52,60971.32,1,2,1,121,,3
8103,86,52,350367.38,1,2,3,123,,2
8104,13,54,343816.79,2,3,3,233,,1
8105,29,60,211437.73,1,4,1,141,At Risk,2
8106,7,46,216608.99,4,1,1,411,,3
8107,8,45,923755.67,3,1,5,315,,1
8108,7,51,361364.62,4,2,3,423,,1
8109,1,50,197810.86,5,2,1,521,,3
8110,11,69,662672.41,3,5,5,355,Loyal,0
8111,10,53,425885.78,3,2,4,324,,1
8112,31,60,580807.8,1,4,5,145,At Risk,2
8113,9,61,174909.16999999998,3,4,1,341,Loyal,3
8114,7,56,393741.09,4,3,3,433,Loyal,0
8115,18,54,133820.36,2,3,1,231,,3
8116,20,54,305352.67,2,3,2,232,,1
8117,11,60,395101.14,3,4,3,343,Loyal,0
8118,6,49,230029.63,4,1,2,412,,3
8119,11,65,306602.34,3,5,2,352,Loyal,0
8120,5,71,419568.58,4,5,4,454,Champions,0
8121,10,51,241280.77000000002,3,2,2,322,,3
8122,3,57,363443.18,5,4,3,543,Loyal,0
8123,18,67,307767.12,2,5,2,252,At Risk,0
8124,8,52,249695.12,3,2,2,322,,3
8125,4,47,236218.9,5,1,2,512,,3
8126,9,48,179994.16,3,1,1,311,,3
8127,11,53,262131.17,3,2,2,322,,1
8128,12,48,274005.41000000003,3,1,2,312,,1
8129,7,56,318586.76,4,3,3,433,Loyal,1
8130,2,58,463960.98,5,4,4,544,Champions,0
8131,19,57,742233.81,2,4,5,245,At Risk,0
8132,24,58,494220.7,1,4,4,144,At Risk,0
8133,4,64,338253.45999999996,5,5,3,553,Loyal,0
8134,42,62,274117.46,1,5,2,152,At Risk,2
8135,4,59,338428.56,5,4,3,543,Loyal,0
8136,11,53,426470.22,3,2,4,324,,1
8137,9,45,353839.42,3,1,3,313,,1
8138,16,66,120000.4,2,5,1,251,At Risk,3
8139,8,55,339475.58999999997,3,3,3,333,Loyal,1
8140,7,51,387309.9,4,2,3,423,,1
8141,13,40,214418.25,2,1,1,211,,3
8142,29,56,457801.88,1,3,4,134,,2
8143,17,55,444539.8,2,3,4,234,,1
8144,5,59,374627.95,4,4,3,443,Loyal,0
8145,6,54,559278.9,4,3,5,435,Loyal,1
8146,5,49,428281.59,4,1,4,414,,1
8147,67,44,302205.17,1,1,2,112,,2
8148,3,58,481641.76,5,4,4,544,Champions,0
8149,6,61,821646.15,4,4,5,445,Champions,0
8150,3,84,478052.2,5,5,4,554,Champions,0
8151,2,52,208669.63,5,2,1,521,,3
8152,26,59,422775.15,1,4,4,144,At Risk,0
8153,1,54,272178.68,5,3,2,532,Loyal,1
8154,1,64,266975.52999999997,5,5,2,552,Loyal,0
8155,11,58,127083.0,3,4,1,341,Loyal,3
8156,5,56,567237.91,4,3,5,435,Loyal,0
8157,38,57,645557.7999999999,1,4,5,145,At Risk,2
8158,12,55,102696.73,3,3,1,331,Loyal,3
8159,5,48,404927.31,4,1,4,414,,1
8160,39,62,186867.05,1,5,1,151,At Risk,2
8161,13,55,176271.54,2,3,1,231,,3
8162,24,54,761981.32,1,3,5,135,,1
8163,6,61,708320.49,4,4,5,445,Champions,0
8164,10,62,127687.7,3,5,1,351,Loyal,3
8165,11,34,403121.09,3,1,3,313,,1
8166,6,52,642403.39,4,2,5,425,,1
8167,5,57,285474.87,4,4,2,442,Loyal,0
8168,7,65,314362.74,4,5,3,453,Loyal,0
8169,15,62,153243.42,2,5,1,251,At Risk,3
8170,11,57,841490.79,3,4,5,345,Loyal,0
8171,2,76,546898.59,5,5,5,555,Champions,0
8172,3,46,525585.59,5,1,4,514,,1
8173,69,52,312756.84,1,2,3,123,,2
8174,7,61,597339.29,4,4,5,445,Champions,0
8175,2,55,437101.55,5,3,4,534,Loyal,1
8176,1,71,656102.5,5,5,5,555,Champions,0
8177,3,54,329361.45999999996,5,3,3,533,Loyal,1
8178,33,55,380817.98,1,3,3,133,,2
8179,5,62,307121.95999999996,4,5,2,452,Loyal,0
8180,22,62,353645.99,1,5,3,153,At Risk,0
8181,10,49,230657.51,3,1,2,312,,3
8182,20,64,359647.86,2,5,3,253,At Risk,0
8183,7,58,269371.99,4,4,2,442,Loyal,0
8184,5,51,305189.54,4,2,2,422,,1
8185,28,66,363142.32999999996,1,5,3,153,At Risk,0
8186,8,66,640943.08,3,5,5,355,Loyal,0
8187,11,57,340257.71,3,4,3,343,Loyal,0
8188,7,61,252191.88999999998,4,4,2,442,Loyal,0
8189,13,54,275641.57,2,3,2,232,,1
8190,36,58,113316.1,1,4,1,141,At Risk,3
8191,6,61,217795.94,4,4,1,441,Loyal,0
8192,31,51,387632.62,1,2,3,123,,2
8193,13,53,321089.64,2,2,3,223,,1
8194,24,57,259979.63999999998,1,4,2,142,At Risk,2
8195,1,59,387513.95,5,4,3,543,Loyal,0
8196,2,50,322310.46,5,2,3,523,,1
8197,1,56,142040.80000000002,5,3,1,531,Loyal,3
8198,3,36,226003.65,5,1,2,512,,1
8199,7,56,352713.17,4,3,3,433,Loyal,1
8200,46,61,387701.43,1,4,3,143,At Risk,2
8201,22,43,264015.28,1,1,2,112,,1
8202,6,51,78272.29,4,2,1,421,,3
8203,20,51,710406.4299999999,2,2,5,225,,1
8204,7,56,505020.22,4,3,4,434,Loyal,0
8205,10,64,592663.88,3,5,5,355,Loyal,0
8206,3,42,228138.41,5,1,2,512,,3
8207,9,50,29443.62,3,2,1,321,,3
8208,23,58,156795.2,1,4,1,141,At Risk,3
8209,12,67,438731.85000000003,3,5,4,354,Loyal,0
8210,4,66,245213.75999999998,5,5,2,552,Loyal,0
8211,24,53,247691.16,1,2,2,122,,3
8212,27,56,234201.98,1,3,2,132,,2
8213,9,67,213001.89,3,5,1,351,Loyal,0
8214,11,57,603102.2999999999,3,4,5,345,Loyal,0
8215,5,58,222765.83,4,4,1,441,Loyal,3
8216,17,57,304181.8,2,4,2,242,At Risk,0
8217,10,55,382663.93,3,3,3,333,Loyal,1
8218,5,63,803111.82,4,5,5,455,Champions,0
8219,18,59,381506.38,2,4,3,243,At Risk,0
8220,4,56,445163.57,5,3,4,534,Loyal,0
8221,3,66,206799.37999999998,5,5,1,551,Loyal,0
8222,1,57,631930.5,5,4,5,545,Champions,0
8223,11,49,371363.74,3,1,3,313,,1
8224,26,51,640085.0700000001,1,2,5,125,,1
8225,3,49,435267.16000000003,5,1,4,514,,1
8226,10,61,488430.0,3,4,4,344,Loyal,0
8227,6,68,396549.77999999997,4,5,3,453,Loyal,0
8228,1,61,529339.62,5,4,4,544,Champions,0
8229,1,69,674831.86,5,5,5,555,Champions,0
8230,15,50,519795.97,2,2,4,224,,1
8231,1,59,592724.62,5,4,5,545,Champions,0
8232,82,51,261699.56,1,2,2,122,,2
8233,4,59,574958.81,5,4,5,545,Champions,0
8234,9,61,292815.9,3,4,2,342,Loyal,0
8235,13,68,358579.97,2,5,3,253,At Risk,0
8236,2,62,374459.31999999995,5,5,3,553,Loyal,0
8237,25,47,226426.6,1,1,2,112,,3
8238,14,58,529181.46,2,4,4,244,At Risk,0
8239,28,52,404810.94,1,2,4,124,,2
8240,2,63,194673.58,5,5,1,551,Loyal,0
8241,5,56,395869.07,4,3,3,433,Loyal,0
8242,3,54,368384.83,5,3,3,533,Loyal,1
8243,25,53,320006.2,1,2,3,123,,2
8244,42,52,179207.74,1,2,1,121,,2
8245,1,59,669161.36,5,4,5,545,Champions,0
8246,26,54,493006.54,1,3,4,134,,2
8247,23,50,251981.33,1,2,2,122,,3
8248,4,37,388183.64,5,1,3,513,,1
8249,7,58,654674.12,4,4,5,445,Champions,0
8250,5,57,312180.13,4,4,3,443,Loyal,0
8251,25,41,167664.63,1,1,1,111,,3
8252,2,56,215914.48,5,3,1,531,Loyal,3
8253,11,51,192135.44,3,2,1,321,,3
8254,27,68,422288.44,1,5,4,154,At Risk,0
8255,4,68,678282.64,5,5,5,555,Champions,0
8256,1,52,251046.5,5,2,2,522,,3
8257,9,64,520060.93,3,5,4,354,Loyal,0
8258,15,56,652051.24,2,3,5,235,,0
8259,4,56,436237.84,5,3,4,534,Loyal,0
8260,4,68,203933.0,5,5,1,551,Loyal,0
8261,18,48,359268.19,2,1,3,213,,1
8262,4,71,350130.54,5,5,3,553,Loyal,0
8263,14,53,247396.81,2,2,2,222,,3
8264,5,64,526728.74,4,5,4,454,Champions,0
8265,9,57,385544.73,3,4,3,343,Loyal,0
8266,3,57,539431.33,5,4,5,545,Champions,0
8267,12,60,524199.04,3,4,4,344,Loyal,0
8268,2,57,710796.7100000001,5,4,5,545,Champions,0
8269,8,51,274834.15,3,2,2,322,,1
8270,17,67,640038.54,2,5,5,255,At Risk,0
8271,2,58,433165.04000000004,5,4,4,544,Champions,0
8272,17,58,664379.05,2,4,5,245,At Risk,0
8273,4,55,593465.3,5,3,5,535,Loyal,1
8274,7,50,579515.27,4,2,5,425,,1
8275,12,52,245979.29,3,2,2,322,,3
8276,4,56,447114.78,5,3,4,534,Loyal,0
8277,60,62,233517.7,1,5,2,152,At Risk,2
8278,132,53,272946.47000000003,1,2,2,122,,2
8279,16,67,198405.23,2,5,1,251,At Risk,0
8280,8,67,397664.77999999997,3,5,3,353,Loyal,0
8281,6,55,181641.15999999997,4,3,1,431,Loyal,3
8282,7,61,469883.95999999996,4,4,4,444,Champions,0
8283,11,56,586369.22,3,3,5,335,Loyal,0
8284,48,61,441559.32,1,4,4,144,At Risk,2
8285,4,66,214391.67,5,5,1,551,Loyal,0
8286,8,47,122870.55,3,1,1,311,,3
8287,20,46,372321.3,2,1,3,213,,1
8288,5,64,227743.63,4,5,2,452,Loyal,0
8289,34,56,454478.8,1,3,4,134,,2
8290,16,50,194986.34999999998,2,2,1,221,,3
8291,5,58,418958.25,4,4,4,444,Champions,0
8292,16,54,439481.68,2,3,4,234,,1
8293,33,47,69780.03,1,1,1,111,,3
8294,5,56,574965.11,4,3,5,435,Loyal,0
8295,11,56,255504.65,3,3,2,332,Loyal,3
8296,36,66,640575.22,1,5,5,155,At Risk,2
8297,8,46,295288.13,3,1,2,312,,1
8298,11,52,175059.01,3,2,1,321,,3
8299,2,48,227640.09999999998,5,1,2,512,,3
8300,4,62,107689.09,5,5,1,551,Loyal,3
8301,5,51,64321.03,4,2,1,421,,3
8302,12,51,157835.34,3,2,1,321,,3
8303,80,67,844713.4400000001,1,5,5,155,At Risk,2
8304,45,60,231894.52,1,4,2,142,At Risk,2
8305,2,56,290368.27,5,3,2,532,Loyal,1
8306,12,61,226578.7,3,4,2,342,Loyal,0
8307,17,61,372358.8,2,4,3,243,At Risk,0
8308,8,64,207942.07,3,5,1,351,Loyal,0
8309,10,46,165072.77000000002,3,1,1,311,,3
8310,21,59,238357.06,2,4,2,242,At Risk,0
8311,16,57,850655.77,2,4,5,245,At Risk,0
8312,1,57,432750.45,5,4,4,544,Champions,0
8313,34,49,575057.18,1,1,5,115,,2
8314,25,53,336700.17000000004,1,2,3,123,,2
8315,5,62,287727.49,4,5,2,452,Loyal,0
8316,6,52,330064.08999999997,4,2,3,423,,1
8317,4,56,491721.21,5,3,4,534,Loyal,0
8318,16,56,321917.3,2,3,3,233,,1
8319,20,55,269565.38,2,3,2,232,,3
8320,3,67,273135.11,5,5,2,552,Loyal,0
8321,5,51,450616.65,4,2,4,424,,1
8322,12,56,359531.05,3,3,3,333,Loyal,0
8323,5,52,266520.83,4,2,2,422,,1
8324,22,60,205231.19,1,4,1,141,At Risk,3
8325,18,50,306777.58,2,2,2,222,,1
8326,3,57,95580.84999999999,5,4,1,541,Loyal,3
8327,26,52,403478.68,1,2,4,124,,2
8328,5,55,608885.18,4,3,5,435,Loyal,1
8329,27,52,98155.9,1,2,1,121,,3
8330,6,54,585989.2,4,3,5,435,Loyal,1
8331,1,69,572991.55,5,5,5,555,Champions,0
8332,18,55,411620.36,2,3,4,234,,1
8333,6,57,336162.5,4,4,3,443,Loyal,0
8334,2,58,375787.7,5,4,3,543,Loyal,0
8335,5,50,553112.92,4,2,5,425,,1
8336,31,54,350594.86,1,3,3,133,,2
8337,4,64,606826.1,5,5,5,555,Champions,0
8338,27,61,460364.1,1,4,4,144,At Risk,0
8339,10,51,393110.1,3,2,3,323,,1
8340,24,49,234849.88999999998,1,1,2,112,,3
8341,17,51,459119.64,2,2,4,224,,1
8342,28,53,290377.41,1,2,2,122,,2
8343,7,50,363148.20999999996,4,2,3,423,,1
8344,6,50,655450.36,4,2,5,425,,1
8345,11,47,464509.11,3,1,4,314,,1
8346,9,55,254626.73,3,3,2,332,Loyal,3
8347,21,54,360175.94,2,3,3,233,,1
8348,1,63,393509.13,5,5,3,553,Loyal,0
8349,15,60,407140.82,2,4,4,244,At Risk,0
8350,39,52,623458.67,1,2,5,125,,2
8351,7,53,471025.45,4,2,4,424,,1
8352,17,52,245085.72,2,2,2,222,,3
8353,13,61,394371.06,2,4,3,243,At Risk,0
8354,5,52,117000.82,4,2,1,421,,3
8355,36,49,352076.67000000004,1,1,3,113,,2
8356,1,45,62346.51,5,1,1,511,,3
8357,8,65,340544.41,3,5,3,353,Loyal,0
8358,11,56,474220.05,3,3,4,334,Loyal,0
8359,15,57,295259.93,2,4,2,242,At Risk,0
8360,22,53,606273.79,1,2,5,125,,1
8361,50,61,195472.11000000002,1,4,1,141,At Risk,2
8362,7,61,182165.67,4,4,1,441,Loyal,3
8363,14,53,409766.81,2,2,4,224,,1
8364,27,44,133836.44,1,1,1,111,,3
8365,23,64,501496.06000000006,1,5,4,154,At Risk,0
8366,4,50,504113.55,5,2,4,524,,1
8367,20,54,311161.55,2,3,3,233,,1
8368,3,53,308358.14,5,2,2,522,,1
8369,6,51,142061.08000000002,4,2,1,421,,3
8370,9,53,335539.72,3,2,3,323,,1
8371,2,42,274165.3,5,1,2,512,,1
8372,10,59,494904.33999999997,3,4,4,344,Loyal,0
8373,12,41,222451.05000000002,3,1,1,311,,3
8374,6,59,190514.27,4,4,1,441,Loyal,3
8375,35,57,686857.26,1,4,5,145,At Risk,2
8376,13,54,350185.31,2,3,3,233,,1
8377,6,56,531852.38,4,3,4,434,Loyal,0
8378,5,51,276424.47000000003,4,2,2,422,,1
8379,2,61,376830.29,5,4,3,543,Loyal,0
8380,11,63,248986.02,3,5,2,352,Loyal,0
8381,22,72,434698.62,1,5,4,154,At Risk,0
8382,8,55,390915.33999999997,3,3,3,333,Loyal,1
8383,15,60,184402.75,2,4,1,241,At Risk,3
8384,30,53,575294.51,1,2,5,125,,2
8385,5,53,677369.87,4,2,5,425,,1
8386,11,63,306589.64,3,5,2,352,Loyal,0
8387,4,50,243932.38,5,2,2,522,,3
8388,3,61,603231.9299999999,5,4,5,545,Champions,0
8389,1,54,614867.82,5,3,5,535,Loyal,1
8390,49,52,320078.38,1,2,3,123,,2
8391,2,60,321968.15,5,4,3,543,Loyal,0
8392,4,50,180710.15999999997,5,2,1,521,,3
8393,10,51,509165.0,3,2,4,324,,1
8394,7,50,271900.0,4,2,2,422,,1
8395,4,46,123137.53000000001,5,1,1,511,,3
8396,5,56,632707.35,4,3,5,435,Loyal,0
8397,40,50,233005.4,1,2,2,122,,2
8398,5,61,689797.9,4,4,5,445,Champions,0
8399,2,61,225001.3,5,4,2,542,Loyal,0
8400,13,61,390627.51,2,4,3,243,At Risk,0
8401,2,55,156957.28999999998,5,3,1,531,Loyal,3
8402,4,55,133626.35,5,3,1,531,Loyal,3
8403,7,57,407059.84,4,4,4,444,Champions,0
8404,12,51,530782.26,3,2,4,324,,1
8405,26,64,313923.41,1,5,3,153,At Risk,0
8406,4,53,282061.8,5,2,2,522,,1
8407,13,49,348320.71,2,1,3,213,,1
8408,9,53,470443.18,3,2,4,324,,1
8409,19,60,396688.20999999996,2,4,3,243,At Risk,0
8410,8,54,259915.37,3,3,2,332,Loyal,3
8411,2,51,348774.19,5,2,3,523,,1
8412,20,70,230951.81000000003,2,5,2,252,At Risk,0
8413,2,60,518924.37,5,4,4,544,Champions,0
8414,7,52,496365.02999999997,4,2,4,424,,1
8415,5,46,319849.18,4,1,3,413,,1
8416,44,60,492906.51999999996,1,4,4,144,At Risk,2
8417,2,67,1104017.15,5,5,5,555,Champions,0
8418,64,57,197484.64,1,4,1,141,At Risk,2
8419,26,47,202044.57,1,1,1,111,,3
8420,34,59,267014.94,1,4,2,142,At Risk,2
8421,6,49,528677.21,4,1,4,414,,1
8422,5,56,584565.05,4,3,5,435,Loyal,0
8423,15,50,265684.75,2,2,2,222,,1
8424,6,57,142298.81,4,4,1,441,Loyal,3
8425,39,63,471667.76,1,5,4,154,At Risk,2
8426,20,61,428972.1,2,4,4,244,At Risk,0
8427,10,53,334060.96,3,2,3,323,,1
8428,1,53,800454.41,5,2,5,525,,1
8429,34,49,119989.33,1,1,1,111,,3
8430,7,64,246171.34,4,5,2,452,Loyal,0
8431,12,66,538393.16,3,5,5,355,Loyal,0
8432,25,69,664686.2,1,5,5,155,At Risk,0
8433,15,53,532035.07,2,2,4,224,,1
8434,7,39,268302.29,4,1,2,412,,1
8435,11,51,339142.07,3,2,3,323,,1
